Code_Index,Gene_ID,Gene_Name,Gene_Label
8848,ENSG00000187097,ENTPD5,Unknown
8849,ENSG00000074370,ATP2A3,Unknown
8850,ENSG00000111711,GOLT1B,Unknown
8851,ENSG00000173467,AGR3,Unknown
8852,ENSG00000179213,SIGLECL1,Non-driver
8853,ENSG00000183317,EPHA10,Unknown
8854,ENSG00000166189,HPS6,Unknown
8855,ENSG00000213523,SRA1,Unknown
8856,ENSG00000112149,CD83,Unknown
8857,ENSG00000162444,RBP7,Non-driver
8858,ENSG00000100722,ZC3H14,Unknown
8859,ENSG00000132698,RAB25,Unknown
8860,ENSG00000163530,DPPA2,Unknown
8861,ENSG00000273274,ZBTB8B,Non-driver
8862,ENSG00000181404,WASHC1,Unknown
8863,ENSG00000143924,EML4,Driver
8864,ENSG00000167721,TSR1,Unknown
8865,ENSG00000129682,FGF13,Unknown
8866,ENSG00000088826,SMOX,Unknown
8867,ENSG00000185236,RAB11B,Unknown
8868,ENSG00000031691,CENPQ,Unknown
8869,ENSG00000077942,FBLN1,Unknown
8870,ENSG00000175264,CHST1,Unknown
8871,ENSG00000205143,ARID3C,Non-driver
8872,ENSG00000169994,MYO7B,Unknown
8873,ENSG00000135049,AGTPBP1,Unknown
8874,ENSG00000112186,CAP2,Unknown
8875,ENSG00000154096,THY1,Unknown
8876,ENSG00000130433,CACNG6,Unknown
8877,ENSG00000172716,SLFN11,Unknown
8878,ENSG00000288121,MDN1,Unknown
8879,ENSG00000198513,ATL1,Unknown
8880,ENSG00000184979,USP18,Unknown
8881,ENSG00000153132,CLGN,Unknown
8882,ENSG00000117090,SLAMF1,Unknown
8883,ENSG00000095321,CRAT,Unknown
8884,ENSG00000112651,MRPL2,Unknown
8885,ENSG00000165526,RPUSD4,Unknown
8886,ENSG00000196670,ZFP62,Unknown
8887,ENSG00000167645,YIF1B,Non-driver
8888,ENSG00000102780,DGKH,Unknown
8889,ENSG00000140543,DET1,Unknown
8890,ENSG00000083099,LYRM2,Non-driver
8891,ENSG00000090339,ICAM1,Unknown
8892,ENSG00000123810,B9D2,Unknown
8893,ENSG00000106268,NUDT1,Unknown
8894,ENSG00000285482,DGAT1,Unknown
8895,ENSG00000164086,DUSP7,Unknown
8896,ENSG00000128594,LRRC4,Unknown
8897,ENSG00000162631,NTNG1,Unknown
8898,ENSG00000130748,TMEM160,Non-driver
8899,ENSG00000213398,LCAT,Unknown
8900,ENSG00000138315,OIT3,Unknown
8901,ENSG00000242247,ARFGAP3,Unknown
8902,ENSG00000164326,CARTPT,Unknown
8903,ENSG00000176401,EID2B,Non-driver
8904,ENSG00000101052,IFT52,Unknown
8905,ENSG00000125780,TGM3,Unknown
8906,ENSG00000168434,COG7,Unknown
8907,ENSG00000071537,SEL1L,Unknown
8908,ENSG00000171617,ENC1,Unknown
8909,ENSG00000164849,GPR146,Non-driver
8910,ENSG00000171853,TRAPPC12,Unknown
8911,ENSG00000134294,SLC38A2,Unknown
8912,ENSG00000170745,KCNS3,Unknown
8913,ENSG00000166148,AVPR1A,Unknown
8914,ENSG00000183579,ZNRF3,Driver
8915,ENSG00000133687,TMTC1,Unknown
8916,ENSG00000198183,BPIFA1,Unknown
8917,ENSG00000182557,SPNS3,Unknown
8918,ENSG00000108370,RGS9,Unknown
8919,ENSG00000117500,TMED5,Unknown
8920,ENSG00000197429,IPP,Unknown
8921,ENSG00000135720,DYNC1LI2,Non-driver
8922,ENSG00000123836,PFKFB2,Unknown
8923,ENSG00000137177,KIF13A,Unknown
8924,ENSG00000224654,UBD,Unknown
8925,ENSG00000197037,ZSCAN25,Non-driver
8926,ENSG00000070366,SMG6,Unknown
8927,ENSG00000172725,CORO1B,Unknown
8928,ENSG00000135821,GLUL,Unknown
8929,ENSG00000144452,ABCA12,Unknown
8930,ENSG00000187824,TMEM220,Unknown
8931,ENSG00000118804,STBD1,Non-driver
8932,ENSG00000184110,EIF3C,Unknown
8933,ENSG00000189190,ZNF600,Non-driver
8934,ENSG00000119321,FKBP15,Unknown
8935,ENSG00000102178,UBL4A,Unknown
8936,ENSG00000019991,HGF,Driver
8937,ENSG00000102359,SRPX2,Unknown
8938,ENSG00000188064,WNT7B,Unknown
8939,ENSG00000164841,TMEM74,Unknown
8940,ENSG00000100478,AP4S1,Unknown
8941,ENSG00000103510,KAT8,Unknown
8942,ENSG00000010361,FUZ,Unknown
8943,ENSG00000111912,NCOA7,Unknown
8944,ENSG00000275544,BDH1,Unknown
8945,ENSG00000121716,PILRB,Unknown
8946,ENSG00000185344,ATP6V0A2,Unknown
8947,ENSG00000183542,KLRC4,Unknown
8948,ENSG00000101447,FAM83D,Non-driver
8949,ENSG00000171951,SCG2,Unknown
8950,ENSG00000064199,SPA17,Non-driver
8951,ENSG00000106823,ECM2,Unknown
8952,,IGHD,Unknown
8953,ENSG00000135378,PRRG4,Unknown
8954,ENSG00000140259,MFAP1,Unknown
8955,ENSG00000067113,PLPP1,Unknown
8956,ENSG00000100170,SLC5A1,Unknown
8957,ENSG00000125149,C16orf70,Non-driver
8958,ENSG00000103168,TAF1C,Unknown
8959,ENSG00000154222,CC2D1B,Non-driver
8960,ENSG00000135596,MICAL1,Unknown
8961,,H2AFV,Unknown
8962,ENSG00000162695,SLC30A7,Unknown
8963,ENSG00000213759,UGT2B11,Unknown
8964,ENSG00000172292,CERS6,Unknown
8965,ENSG00000111846,GCNT2,Unknown
8966,ENSG00000090013,BLVRB,Unknown
8967,ENSG00000118363,SPCS2,Non-driver
8968,ENSG00000113722,CDX1,Unknown
8969,ENSG00000084073,ZMPSTE24,Unknown
8970,ENSG00000165995,CACNB2,Unknown
8971,ENSG00000151067,CACNA1C,Unknown
8972,ENSG00000102409,BEX4,Unknown
8973,ENSG00000164303,ENPP6,Unknown
8974,ENSG00000008405,CRY1,Unknown
8975,ENSG00000138347,MYPN,Unknown
8976,ENSG00000064651,SLC12A2,Unknown
8977,ENSG00000056050,HPF1,Unknown
8978,ENSG00000011332,DPF1,Unknown
8979,ENSG00000110195,FOLR1,Unknown
8980,ENSG00000162174,ASRGL1,Non-driver
8981,ENSG00000197121,PGAP1,Unknown
8982,ENSG00000138231,DBR1,Unknown
8983,ENSG00000154438,ASZ1,Unknown
8984,ENSG00000111727,HCFC2,Unknown
8985,ENSG00000196139,AKR1C3,Unknown
8986,ENSG00000164897,TMUB1,Unknown
8987,ENSG00000143436,MRPL9,Unknown
8988,ENSG00000107951,MTPAP,Unknown
8989,ENSG00000162923,WDR26,Unknown
8990,ENSG00000167600,CYP2S1,Unknown
8991,ENSG00000138207,RBP4,Unknown
8992,ENSG00000153815,CMIP,Unknown
8993,ENSG00000040275,SPDL1,Unknown
8994,,FAM129A,Non-driver
8995,ENSG00000151500,THYN1,Unknown
8996,ENSG00000086619,ERO1B,Non-driver
8997,ENSG00000198838,RYR3,Unknown
8998,ENSG00000086300,SNX10,Unknown
8999,ENSG00000121797,CCRL2,Unknown
9000,ENSG00000285426,RNF187,Non-driver
9001,ENSG00000168491,CCDC110,Non-driver
9002,ENSG00000166411,IDH3A,Unknown
9003,ENSG00000108602,ALDH3A1,Unknown
9004,ENSG00000197971,MBP,Unknown
9005,ENSG00000141741,MIEN1,Unknown
9006,ENSG00000213020,ZNF611,Non-driver
9007,ENSG00000186472,PCLO,Unknown
9008,ENSG00000140612,SEC11A,Unknown
9009,ENSG00000155659,VSIG4,Non-driver
9010,ENSG00000102962,CCL22,Unknown
9011,ENSG00000102805,CLN5,Unknown
9012,ENSG00000198734,F5,Unknown
9013,ENSG00000136100,VPS36,Unknown
9014,ENSG00000135334,AKIRIN2,Unknown
9015,ENSG00000085514,PILRA,Unknown
9016,ENSG00000179163,FUCA1,Unknown
9017,ENSG00000145832,SLC25A48,Unknown
9018,ENSG00000143578,CREB3L4,Unknown
9019,ENSG00000141026,MED9,Unknown
9020,ENSG00000119596,YLPM1,Non-driver
9021,ENSG00000078177,N4BP2,Driver
9022,ENSG00000181458,TMEM45A,Unknown
9023,ENSG00000105953,OGDH,Unknown
9024,ENSG00000142669,SH3BGRL3,Unknown
9025,ENSG00000090470,PDCD7,Unknown
9026,ENSG00000125869,LAMP5,Unknown
9027,ENSG00000112039,FANCE,Driver
9028,ENSG00000251192,ZNF674,Unknown
9029,ENSG00000110717,NDUFS8,Unknown
9030,ENSG00000120253,NUP43,Unknown
9031,ENSG00000104626,ERI1,Non-driver
9032,ENSG00000177548,RABEP2,Unknown
9033,ENSG00000152464,RPP38,Unknown
9034,ENSG00000089163,SIRT4,Unknown
9035,ENSG00000077044,DGKD,Unknown
9036,ENSG00000174871,CNIH2,Unknown
9037,ENSG00000203880,PCMTD2,Non-driver
9038,ENSG00000165879,FRAT1,Unknown
9039,ENSG00000188283,ZNF383,Non-driver
9040,ENSG00000135373,EHF,Unknown
9041,ENSG00000104835,SARS2,Unknown
9042,ENSG00000157911,PEX10,Unknown
9043,ENSG00000105464,GRIN2D,Unknown
9044,ENSG00000255072,PIGY,Unknown
9045,ENSG00000164023,SGMS2,Unknown
9046,ENSG00000249158,PCDHA11,Unknown
9047,ENSG00000116748,AMPD1,Unknown
9048,ENSG00000133805,AMPD3,Unknown
9049,ENSG00000240344,PPIL3,Unknown
9050,ENSG00000124839,RAB17,Unknown
9051,,KIAA1324,Unknown
9052,ENSG00000197763,TXNRD3,Unknown
9053,ENSG00000157103,SLC6A1,Unknown
9054,ENSG00000156467,UQCRB,Unknown
9055,ENSG00000148123,PLPPR1,Non-driver
9056,ENSG00000257017,HP,Unknown
9057,ENSG00000072571,HMMR,Unknown
9058,ENSG00000275499,ZNF280A,Non-driver
9059,ENSG00000132481,TRIM47,Unknown
9060,ENSG00000105664,COMP,Unknown
9061,ENSG00000151388,ADAMTS12,Unknown
9062,ENSG00000263247,PRR4,Non-driver
9063,ENSG00000196535,MYO18A,Unknown
9064,ENSG00000103375,AQP8,Unknown
9065,ENSG00000183914,DNAH2,Unknown
9066,ENSG00000267534,S1PR2,Unknown
9067,ENSG00000164120,HPGD,Unknown
9068,ENSG00000011258,MBTD1,Non-driver
9069,ENSG00000130827,PLXNA3,Unknown
9070,ENSG00000189079,ARID2,Driver
9071,ENSG00000274429,DLG5,Unknown
9072,ENSG00000109689,STIM2,Unknown
9073,ENSG00000100350,FOXRED2,Unknown
9074,ENSG00000103199,ZNF500,Non-driver
9075,ENSG00000074410,CA12,Unknown
9076,,YARS,Unknown
9077,ENSG00000175003,SLC22A1,Unknown
9078,ENSG00000163586,FABP1,Unknown
9079,ENSG00000278195,SSTR3,Unknown
9080,ENSG00000111666,CHPT1,Unknown
9081,ENSG00000062650,WAPL,Unknown
9082,ENSG00000114670,NEK11,Unknown
9083,ENSG00000125482,TTF1,Unknown
9084,ENSG00000176422,SPRYD4,Non-driver
9085,ENSG00000117594,HSD11B1,Unknown
9086,ENSG00000214367,HAUS3,Unknown
9087,ENSG00000111335,OAS2,Unknown
9088,ENSG00000197472,ZNF695,Unknown
9089,ENSG00000102893,PHKB,Unknown
9090,ENSG00000149499,EML3,Unknown
9091,ENSG00000134013,LOXL2,Unknown
9092,ENSG00000175130,MARCKSL1,Unknown
9093,ENSG00000188295,ZNF669,Non-driver
9094,ENSG00000054219,LY75,Non-driver
9095,ENSG00000135899,SP110,Unknown
9096,ENSG00000076043,REXO2,Unknown
9097,ENSG00000170166,HOXD4,Unknown
9098,ENSG00000084070,SMAP2,Unknown
9099,ENSG00000129911,KLF16,Unknown
9100,ENSG00000157827,FMNL2,Unknown
9101,ENSG00000130055,GDPD2,Unknown
9102,ENSG00000131368,MRPS25,Unknown
9103,ENSG00000173786,CNP,Unknown
9104,ENSG00000179958,DCTPP1,Unknown
9105,ENSG00000172426,RSPH9,Unknown
9106,ENSG00000085491,SLC25A24,Unknown
9107,ENSG00000115526,CHST10,Unknown
9108,ENSG00000197863,ZNF790,Non-driver
9109,ENSG00000136842,TMOD1,Non-driver
9110,ENSG00000174373,RALGAPA1,Unknown
9111,ENSG00000108001,EBF3,Unknown
9112,ENSG00000119927,GPAM,Unknown
9113,ENSG00000188215,DCUN1D3,Unknown
9114,ENSG00000163666,HESX1,Unknown
9115,ENSG00000137574,TGS1,Unknown
9116,ENSG00000115419,GLS,Unknown
9117,ENSG00000115461,IGFBP5,Unknown
9118,ENSG00000166863,TAC3,Unknown
9119,ENSG00000171603,CLSTN1,Unknown
9120,ENSG00000123364,HOXC13,Driver
9121,ENSG00000137845,ADAM10,Unknown
9122,ENSG00000170043,TRAPPC1,Unknown
9123,ENSG00000165322,ARHGAP12,Unknown
9124,ENSG00000132825,PPP1R3D,Unknown
9125,ENSG00000184117,NIPSNAP1,Unknown
9126,ENSG00000179934,CCR8,Unknown
9127,ENSG00000133055,MYBPH,Unknown
9128,ENSG00000073060,SCARB1,Unknown
9129,ENSG00000172322,CLEC12A,Unknown
9130,ENSG00000108506,INTS2,Unknown
9131,ENSG00000132326,PER2,Unknown
9132,ENSG00000152527,PLEKHH2,Unknown
9133,ENSG00000157796,WDR19,Unknown
9134,ENSG00000125841,NRSN2,Unknown
9135,ENSG00000150471,ADGRL3,Unknown
9136,ENSG00000204323,SMIM5,Non-driver
9137,ENSG00000170293,CMTM8,Unknown
9138,ENSG00000079689,SCGN,Non-driver
9139,ENSG00000068878,PSME4,Unknown
9140,ENSG00000137273,FOXF2,Unknown
9141,ENSG00000215790,SLC35E2A,Non-driver
9142,ENSG00000085063,CD59,Unknown
9143,ENSG00000160808,MYL3,Unknown
9144,ENSG00000131668,BARX1,Unknown
9145,ENSG00000128709,HOXD9,Unknown
9146,ENSG00000186642,PDE2A,Unknown
9147,ENSG00000135624,CCT7,Unknown
9148,ENSG00000138613,APH1B,Unknown
9149,ENSG00000051009,FAM160A2,Non-driver
9150,ENSG00000283068,IBTK,Unknown
9151,ENSG00000111817,DSE,Unknown
9152,ENSG00000170006,TMEM154,Non-driver
9153,ENSG00000091542,ALKBH5,Unknown
9154,ENSG00000035681,NSMAF,Unknown
9155,ENSG00000122824,NUDT10,Unknown
9156,ENSG00000172171,TEFM,Unknown
9157,ENSG00000130699,TAF4,Unknown
9158,ENSG00000135336,ORC3,Unknown
9159,ENSG00000128536,CDHR3,Unknown
9160,ENSG00000122783,CYREN,Unknown
9161,ENSG00000177380,PPFIA3,Unknown
9162,ENSG00000184014,DENND5A,Unknown
9163,ENSG00000108375,RNF43,Driver
9164,ENSG00000120324,PCDHB10,Non-driver
9165,ENSG00000158786,PLA2G2F,Unknown
9166,ENSG00000158747,NBL1,Unknown
9167,ENSG00000169181,GSG1L,Unknown
9168,ENSG00000123095,BHLHE41,Unknown
9169,ENSG00000151229,SLC2A13,Unknown
9170,ENSG00000123352,SPATS2,Unknown
9171,ENSG00000189298,ZKSCAN3,Unknown
9172,ENSG00000111300,NAA25,Non-driver
9173,ENSG00000172554,SNTG2,Unknown
9174,ENSG00000151364,KCTD14,Non-driver
9175,ENSG00000020577,SAMD4A,Unknown
9176,ENSG00000135968,GCC2,Unknown
9177,ENSG00000106565,TMEM176B,Non-driver
9178,ENSG00000128268,MGAT3,Unknown
9179,ENSG00000138092,CENPO,Unknown
9180,ENSG00000137266,SLC22A23,Unknown
9181,ENSG00000101198,NKAIN4,Unknown
9182,ENSG00000105699,LSR,Unknown
9183,ENSG00000165416,SUGT1,Unknown
9184,ENSG00000157782,CABP1,Non-driver
9185,ENSG00000100442,FKBP3,Unknown
9186,ENSG00000152785,BMP3,Unknown
9187,ENSG00000145248,SLC10A4,Non-driver
9188,ENSG00000144354,CDCA7,Unknown
9189,ENSG00000282854,ASAP3,Unknown
9190,ENSG00000221838,AP4M1,Unknown
9191,ENSG00000012983,MAP4K5,Unknown
9192,ENSG00000023572,GLRX2,Unknown
9193,ENSG00000074071,MRPS34,Unknown
9194,ENSG00000143093,STRIP1,Unknown
9195,ENSG00000173517,PEAK1,Unknown
9196,ENSG00000278284,RDH13,Non-driver
9197,ENSG00000181991,MRPS11,Unknown
9198,ENSG00000078814,MYH7B,Unknown
9199,ENSG00000175309,PHYKPL,Unknown
9200,ENSG00000198556,ZNF789,Non-driver
9201,ENSG00000134253,TRIM45,Unknown
9202,ENSG00000163528,CHCHD4,Non-driver
9203,ENSG00000187733,AMY1C,Unknown
9204,ENSG00000237763,AMY1A,Unknown
9205,ENSG00000174876,AMY1B,Unknown
9206,ENSG00000198774,RASSF9,Unknown
9207,ENSG00000278091,ZNF85,Unknown
9208,ENSG00000187957,DNER,Unknown
9209,ENSG00000143458,GABPB2,Non-driver
9210,ENSG00000175416,CLTB,Unknown
9211,ENSG00000168807,SNTB2,Unknown
9212,ENSG00000142687,KIAA0319L,Unknown
9213,ENSG00000101019,UQCC1,Non-driver
9214,ENSG00000177551,NHLH2,Unknown
9215,ENSG00000175548,ALG10B,Non-driver
9216,ENSG00000112319,EYA4,Unknown
9217,ENSG00000142330,CAPN10,Unknown
9218,ENSG00000265354,TIMM23,Unknown
9219,ENSG00000165238,WNK2,Driver
9220,ENSG00000183715,OPCML,Unknown
9221,ENSG00000243156,MICAL3,Unknown
9222,ENSG00000050393,MCUR1,Unknown
9223,ENSG00000076356,PLXNA2,Unknown
9224,ENSG00000179604,CDC42EP4,Unknown
9225,ENSG00000275003,DDT,Unknown
9226,ENSG00000118526,TCF21,Unknown
9227,ENSG00000136718,IMP4,Unknown
9228,ENSG00000122741,DCAF10,Non-driver
9229,ENSG00000184992,BRI3BP,Unknown
9230,ENSG00000171227,TMEM37,Non-driver
9231,ENSG00000243056,EIF4EBP3,Unknown
9232,ENSG00000288324,ADGRL1,Unknown
9233,ENSG00000115361,ACADL,Unknown
9234,ENSG00000141577,CEP131,Non-driver
9235,ENSG00000021574,SPAST,Unknown
9236,ENSG00000233801,NELFE,Non-driver
9237,ENSG00000116791,CRYZ,Unknown
9238,ENSG00000076067,RBMS2,Unknown
9239,ENSG00000116990,MYCL,Driver
9240,ENSG00000171747,LGALS4,Unknown
9241,ENSG00000118972,FGF23,Unknown
9242,ENSG00000169860,P2RY1,Unknown
9243,ENSG00000181830,SLC35C1,Unknown
9244,ENSG00000103642,LACTB,Unknown
9245,ENSG00000182916,TCEAL7,Unknown
9246,ENSG00000135222,CSN2,Unknown
9247,ENSG00000185697,MYBL1,Unknown
9248,ENSG00000152592,DMP1,Unknown
9249,ENSG00000196110,ZNF699,Unknown
9250,ENSG00000174938,SEZ6L2,Unknown
9251,ENSG00000135114,OASL,Unknown
9252,ENSG00000135298,ADGRB3,Unknown
9253,ENSG00000262473,GART,Unknown
9254,ENSG00000258992,TSPY1,Unknown
9255,ENSG00000108523,RNF167,Unknown
9256,ENSG00000188910,GJB3,Unknown
9257,ENSG00000284501,MGAT4B,Unknown
9258,ENSG00000119977,TCTN3,Unknown
9259,ENSG00000164258,NDUFS4,Unknown
9260,ENSG00000153904,DDAH1,Unknown
9261,,LRMP,Unknown
9262,ENSG00000174013,FBXO45,Unknown
9263,ENSG00000159346,ADIPOR1,Unknown
9264,ENSG00000138430,OLA1,Unknown
9265,ENSG00000134375,TIMM17A,Unknown
9266,ENSG00000151498,ACAD8,Unknown
9267,ENSG00000183691,NOG,Unknown
9268,ENSG00000168454,TXNDC2,Unknown
9269,ENSG00000186318,BACE1,Unknown
9270,ENSG00000204967,PCDHA4,Unknown
9271,ENSG00000105428,ZNRF4,Unknown
9272,ENSG00000188393,CLEC2A,Unknown
9273,ENSG00000130385,BMP15,Unknown
9274,ENSG00000162599,NFIA,Unknown
9275,ENSG00000165269,AQP7,Unknown
9276,ENSG00000262217,SLC5A8,Unknown
9277,ENSG00000198822,GRM3,Driver
9278,ENSG00000135116,HRK,Unknown
9279,ENSG00000142552,RCN3,Non-driver
9280,ENSG00000278728,CNTNAP2,Driver
9281,ENSG00000176230,OR4K17,Non-driver
9282,ENSG00000197415,VEPH1,Unknown
9283,ENSG00000108599,AKAP10,Unknown
9284,ENSG00000125510,OPRL1,Unknown
9285,ENSG00000100014,SPECC1L,Unknown
9286,ENSG00000161914,ZNF653,Unknown
9287,ENSG00000112759,SLC29A1,Unknown
9288,ENSG00000151617,EDNRA,Unknown
9289,ENSG00000141179,PCTP,Unknown
9290,ENSG00000072195,SPEG,Unknown
9291,ENSG00000099994,SUSD2,Unknown
9292,ENSG00000130829,DUSP9,Unknown
9293,ENSG00000123472,ATPAF1,Non-driver
9294,ENSG00000198093,ZNF649,Unknown
9295,ENSG00000145687,SSBP2,Unknown
9296,ENSG00000167851,CD300A,Non-driver
9297,ENSG00000148604,RGR,Unknown
9298,ENSG00000125384,PTGER2,Unknown
9299,ENSG00000224051,CPTP,Non-driver
9300,ENSG00000111674,ENO2,Unknown
9301,ENSG00000163795,ZNF513,Unknown
9302,ENSG00000137345,MOG,Unknown
9303,ENSG00000223802,CERS1,Unknown
9304,ENSG00000169062,UPF3A,Unknown
9305,ENSG00000124155,PIGT,Unknown
9306,ENSG00000171530,TBCA,Unknown
9307,ENSG00000135677,GNS,Unknown
9308,ENSG00000117614,SYF2,Unknown
9309,ENSG00000163106,HPGDS,Unknown
9310,ENSG00000085719,CPNE3,Unknown
9311,ENSG00000081248,CACNA1S,Unknown
9312,ENSG00000176463,SLCO3A1,Unknown
9313,ENSG00000119203,CPSF3,Non-driver
9314,ENSG00000183166,CALN1,Non-driver
9315,ENSG00000133020,MYH8,Unknown
9316,ENSG00000165060,FXN,Unknown
9317,ENSG00000180543,TSPYL5,Unknown
9318,ENSG00000154144,TBRG1,Unknown
9319,ENSG00000138083,SIX3,Unknown
9320,ENSG00000075151,EIF4G3,Unknown
9321,ENSG00000135537,AFG1L,Unknown
9322,ENSG00000152578,GRIA4,Unknown
9323,ENSG00000047230,CTPS2,Unknown
9324,ENSG00000104613,INTS10,Unknown
9325,ENSG00000198203,SULT1C2,Unknown
9326,ENSG00000181192,DHTKD1,Unknown
9327,ENSG00000141519,CCDC40,Unknown
9328,ENSG00000173068,BNC2,Unknown
9329,ENSG00000169976,SF3B5,Unknown
9330,ENSG00000166295,ANAPC16,Unknown
9331,ENSG00000137760,ALKBH8,Unknown
9332,,ARSE,Unknown
9333,ENSG00000132286,TIMM10B,Non-driver
9334,ENSG00000244187,TMEM141,Non-driver
9335,ENSG00000117228,GBP1,Unknown
9336,ENSG00000079931,MOXD1,Unknown
9337,ENSG00000161791,FMNL3,Unknown
9338,ENSG00000143258,USP21,Unknown
9339,ENSG00000171723,GPHN,Driver
9340,ENSG00000007062,PROM1,Unknown
9341,ENSG00000005436,GCFC2,Non-driver
9342,ENSG00000175591,P2RY2,Unknown
9343,ENSG00000099822,HCN2,Unknown
9344,ENSG00000146678,IGFBP1,Driver
9345,ENSG00000107159,CA9,Unknown
9346,ENSG00000167216,KATNAL2,Unknown
9347,ENSG00000164919,COX6C,Driver
9348,ENSG00000137868,STRA6,Unknown
9349,ENSG00000176136,MC5R,Unknown
9350,ENSG00000122863,CHST3,Unknown
9351,ENSG00000103121,CMC2,Non-driver
9352,ENSG00000188620,HMX3,Unknown
9353,ENSG00000168653,NDUFS5,Unknown
9354,ENSG00000130595,TNNT3,Unknown
9355,ENSG00000174917,MICOS13,Non-driver
9356,ENSG00000205683,DPF3,Unknown
9357,ENSG00000175606,TMEM70,Unknown
9358,ENSG00000205981,DNAJC19,Unknown
9359,ENSG00000087157,PGS1,Unknown
9360,ENSG00000163191,S100A11,Unknown
9361,ENSG00000145022,TCTA,Unknown
9362,ENSG00000137842,TMEM62,Non-driver
9363,ENSG00000150540,HNMT,Unknown
9364,ENSG00000011405,PIK3C2A,Unknown
9365,ENSG00000198692,EIF1AY,Unknown
9366,ENSG00000170412,GPRC5C,Unknown
9367,ENSG00000179195,ZNF664,Unknown
9368,ENSG00000166211,SPIC,Unknown
9369,ENSG00000166902,MRPL16,Unknown
9370,ENSG00000092345,DAZL,Unknown
9371,ENSG00000153707,PTPRD,Driver
9372,ENSG00000086200,IPO11,Unknown
9373,ENSG00000115556,PLCD4,Non-driver
9374,ENSG00000100228,RAB36,Unknown
9375,ENSG00000134278,SPIRE1,Non-driver
9376,ENSG00000127870,RNF6,Unknown
9377,ENSG00000166482,MFAP4,Unknown
9378,ENSG00000140945,CDH13,Driver
9379,ENSG00000074211,PPP2R2C,Unknown
9380,,MARC1,Non-driver
9381,ENSG00000129993,CBFA2T3,Driver
9382,ENSG00000138459,SLC35A5,Non-driver
9383,ENSG00000106524,ANKMY2,Non-driver
9384,ENSG00000151577,DRD3,Unknown
9385,ENSG00000047634,SCML1,Unknown
9386,ENSG00000126653,NSRP1,Unknown
9387,ENSG00000075826,SEC31B,Unknown
9388,ENSG00000198604,BAZ1A,Driver
9389,ENSG00000187689,AMTN,Unknown
9390,ENSG00000129757,CDKN1C,Unknown
9391,ENSG00000135801,TAF5L,Non-driver
9392,ENSG00000169684,CHRNA5,Driver
9393,ENSG00000101846,STS,Unknown
9394,ENSG00000166803,PCLAF,Non-driver
9395,ENSG00000152377,SPOCK1,Non-driver
9396,ENSG00000125810,CD93,Non-driver
9397,ENSG00000021826,CPS1,Unknown
9398,ENSG00000070404,FSTL3,Driver
9399,ENSG00000198756,COLGALT2,Unknown
9400,ENSG00000131899,LLGL1,Unknown
9401,ENSG00000221944,TIGD1,Unknown
9402,ENSG00000071246,VASH1,Non-driver
9403,ENSG00000198934,MAGEE1,Unknown
9404,ENSG00000173040,EVC2,Unknown
9405,ENSG00000188643,S100A16,Unknown
9406,ENSG00000137713,PPP2R1B,Unknown
9407,ENSG00000146426,TIAM2,Unknown
9408,ENSG00000112701,SENP6,Unknown
9409,ENSG00000196323,ZBTB44,Non-driver
9410,ENSG00000197965,MPZL1,Unknown
9411,ENSG00000132359,RAP1GAP2,Non-driver
9412,ENSG00000112238,PRDM13,Unknown
9413,ENSG00000104915,STX10,Unknown
9414,ENSG00000179761,PIPOX,Unknown
9415,ENSG00000132704,FCRL2,Non-driver
9416,ENSG00000111875,ASF1A,Unknown
9417,ENSG00000095564,BTAF1,Unknown
9418,ENSG00000213079,SCAF8,Unknown
9419,ENSG00000010539,ZNF200,Unknown
9420,ENSG00000182749,PAQR7,Unknown
9421,ENSG00000055163,CYFIP2,Unknown
9422,ENSG00000095319,NUP188,Unknown
9423,ENSG00000234370,GTF2H4,Unknown
9424,ENSG00000260325,HSPB9,Unknown
9425,ENSG00000140157,NIPA2,Unknown
9426,ENSG00000122729,ACO1,Unknown
9427,ENSG00000107954,NEURL1,Unknown
9428,ENSG00000076650,GPATCH1,Non-driver
9429,ENSG00000072042,RDH11,Unknown
9430,ENSG00000163655,GMPS,Driver
9431,ENSG00000023516,AKAP11,Unknown
9432,ENSG00000063015,SEZ6,Unknown
9433,ENSG00000124466,LYPD3,Unknown
9434,ENSG00000121775,TMEM39B,Non-driver
9435,ENSG00000070444,MNT,Unknown
9436,ENSG00000163803,PLB1,Unknown
9437,ENSG00000101365,IDH3B,Unknown
9438,ENSG00000164124,TMEM144,Non-driver
9439,ENSG00000169118,CSNK1G1,Unknown
9440,ENSG00000205362,MT1A,Unknown
9441,ENSG00000182450,KCNK4,Unknown
9442,ENSG00000274221,CCL3,Unknown
9443,ENSG00000135069,PSAT1,Unknown
9444,ENSG00000185730,ZNF696,Non-driver
9445,ENSG00000198795,ZNF521,Driver
9446,ENSG00000205923,CEMP1,Unknown
9447,ENSG00000125746,EML2,Unknown
9448,ENSG00000198522,GPN1,Non-driver
9449,ENSG00000164828,SUN1,Non-driver
9450,ENSG00000198914,POU3F3,Unknown
9451,,NARS,Unknown
9452,ENSG00000141744,PNMT,Unknown
9453,ENSG00000133028,SCO1,Unknown
9454,ENSG00000162419,GMEB1,Unknown
9455,ENSG00000008282,SYPL1,Unknown
9456,ENSG00000182158,CREB3L2,Driver
9457,ENSG00000288369,RBP5,Unknown
9458,ENSG00000138823,MTTP,Non-driver
9459,ENSG00000080546,SESN1,Unknown
